,Unnamed: 0.1.1,Judul,Penulis,PDF_Link,Abstrak,Topik_0,Topik_1,Topik_2,Topik_3,Topik_4,Topik_5,Topik_6,Topik_7,Topik_8,Topik_9,Topik_10,Topik_11,Topik_12,Topik_13,Topik_14,Topik_15,Topik_16,Topik_17,Topik_18,Topik_19,Topik_20,Topik_21,Topik_22,Topik_23,Topik_24,Topik_25,Topik_26,Topik_27,Topik_28,Topik_29,Topik_30,Topik_31,Topik_32,Topik_33,Topik_34
49,49,"  Parliamentary, Presidential, and Semi-presidential Systems of Government: Representation or Policy-making Effectiveness?   ",Kuskridho Ambardi,https://jurnal.ugm.ac.id/jsp/article/view/10975/8216,"Perdebatan mengenai tipologi dan stabilitas institusi demokrasi telah berlangsung selama lebih dari 2 dekade. Perdebatan tersebut mendiskusikan dampak dari tipologi institusi demokrasi terhadap proses politik, output kebijakan, dan kinerja ekonomi. Artikel ini menganalisa kekuatan dan kelemahan demokrasi parlementer, demokrasi presidensial, dan demokrasi semi-presidensial dalam kaitannya dengan isu-isu tersebut. Artikel ini berargumen bahwa demokrasi semi-presidensial merupakan pilihan yang paling sesuai guna mencapai berbagai tujuan dari pemerintahan, yang demokratis.",0.2513204458042079,0.2406655984712936,0.2964195605336116,0.2535475847724959,0.2239176095431169,0.2909996534221407,0.2386125416016852,0.2529285253927054,0.3101116170343546,0.2686828970552239,0.2649847565013078,0.252560392821228,0.2446285689720202,0.2361724132066118,0.248351861769323,0.2486845391330112,0.2563617086851278,0.3761039862998691,0.1703951522391764,0.300553005355166,0.229131583674164,0.2631527490756367,0.2555384266739846,0.2520595409354011,0.2181833411125426,0.1885937833639135,0.2662530527123005,0.2261765670140722,0.2138192882399658,0.1735835150331048,0.2327122703153211,0.2927092239573047,0.3960773989710872,0.268449979497925,0.191297724629094
50,50,  Reaktualisasi Politik Demokrasi: Politik Agensi dan Revitalisasi Kelembagaan Demokrasi   ,Lambang Trijono,https://jurnal.ugm.ac.id/jsp/article/view/11387/8471,"Democratic crisis which has experienced by Indonesia recently has happened partly due to the weakening of the effectiveness of political parties and representative institutions in representing public interests. Both institutions are more involved in internal issues rather than focusing on public interests. As a result, the public trust toward the institutions which are also the pillar of democracy is declining drastically in recent years. This article underlines the establishment of a new political discourse through the development of agonistic political model which the author believed to be more effective in representing public interests and activating political institutions to perform its functions.",0.1981748977814802,0.2055025860391759,0.2513652318421618,0.2300901540744609,0.1573575259257339,0.2515727708082189,0.1833825243046146,0.2278405126824107,0.2339311306282096,0.2261866500755578,0.2083465670343451,0.2202465820033143,0.232626006557837,0.1842928712436036,0.2203565645376569,0.245648380471382,0.1887699423334679,0.2844137702683435,0.1407108310237725,0.2393241271677574,0.1856206685013278,0.2346276947368807,0.2084899159498268,0.252901945845025,0.1813487678768352,0.158830026503726,0.2611061989908582,0.1849406508301262,0.1396493779692212,0.1072221199162049,0.2923437508866033,0.1896115653810586,0.3390250513742794,0.2245539362162879,0.1562417634173692
51,51,  Institusionalisasi Demokrasi Deliberatif di Indonesia: Sebuah Pencarian Teoretik   ,Muhammad Faishal,https://jurnal.ugm.ac.id/jsp/article/view/11001/8242,"This paper aim to understanding a tranformation of deliberative democracy installation in Indonesia. The measure of succestfully democratic society based on two tradition, first from liberal society and second, from communitarian society. This paper claim that deliberative categorized are sufficiently in Indonesian politics and have a good modality, This paper explored a local modality called permusyawaratan (deliberated) and perwakilan (representation) and comparison that with universal terms which came from western tradition. The main focus is political system which deliberative democracy making a good home ground. Especially in structural context in Indonesian state body.",0.2274868957105651,0.2201032644205783,0.2485295157189138,0.2257770876932085,0.2600732608631775,0.2381297602143179,0.1909752570298373,0.2105213672846951,0.2266694337967961,0.2398502016566751,0.2081970667929732,0.2167064890199446,0.208246613125236,0.1729649314357575,0.2268936667359688,0.2433510836739668,0.1789416971599093,0.2780141308779118,0.1609764911114481,0.2603780564219557,0.2491077857863192,0.2290576822231909,0.2047962947845066,0.2269772599932495,0.2051510643006453,0.1683293017632897,0.2330708633924395,0.1932418919098821,0.1846438608542595,0.1253579294438134,0.3150434875924668,0.1862801940852947,0.2472906047893557,0.2275831130035803,0.172408769533934
52,52,"  (Demokrasi: Problema dan Manfaatnya) Terorisme dan Demokrasi: Masalah Global, Solusi Lokal   ",Gabriel Lele,https://jurnal.ugm.ac.id/jsp/article/view/11040/8281,"Terrorism has become a real challenge to democracy. Despite all the costs it brings, however, measures to handle terrorism until the very recent times are less effective. Defensive measures are sometimes oversupplied while more aggressive ones are undersupplied. Both measures fail to reveal the very essential question of terrorism. Therefore, there needs to be an alternative way of looking at terrorism. Here, terrorism can be captured as an institutional problem at both national and international level. In this stance, terrorism can be put into democracy discourse where democracy is assumed to provide both incentive and constraint to terrorism. In such framework, democratic consolidation is urgently accomplished for terrorism to be eliminated from the society. Such measure is much more reliable and sustainable as it attacks the central question of terrorism in three areas concomitantly: institutional, behavioral, and performance aspects. Once these three aspects are realized, democracy will be the only game in town which consequently can eliminate terrorism.",0.2189597799655605,0.2460204259081062,0.2230665664848487,0.2180531289705478,0.2351301710570492,0.2329985856432204,0.1998735281958829,0.2122219119999013,0.2272195739936988,0.2291229547805779,0.2119097930000268,0.2181083637748468,0.1950412226088071,0.2082278565807843,0.2449282180484543,0.2124992021521806,0.2252765807770241,0.2960919785313681,0.1598018779106301,0.2342477877020431,0.2026892386020201,0.2318979694534102,0.2134618038228023,0.2280258719605307,0.1710518220061362,0.1763100849774693,0.225455543314618,0.2227637182113305,0.2199497888725033,0.1742699627761333,0.3252561001194783,0.2377681295813518,0.1904527849778271,0.2049155465509119,0.1887025176583283
53,53,"  Antagonisme Sosial, Diskonsensus, dan Rantai Ekuivalensi: Menegaskan Kembali Urgensi Model Demokrasi Agonistik   ",Hasrul Hanif,https://jurnal.ugm.ac.id/jsp/article/view/11005/8246,"Debates on linkages between democracy and welfare remain fascinating issues in contemporary democracy studies, especially in Indonesia. Howeuer, mainstream studies on such issues were influenced, foremost, by political economy approaches and classic liberalism. Thus, mainstream studies pay less attentions on decontruct both the idea of democrary and welfare and tend to essensialize democracy and welfare. lt also insulate politics from conflict and social antagonisms. Rather than analysing pattern of linkages betwoeen welfare and democracy, this study inquire about 'welfare' itself –as common goods– is empty/floating signifier and then put emphasis on welfare –as articulatory social practices and discursiae reality– always been produced, presented and represented in and through political process or battle for hegemony. Moreover, whilst this study underline the primacy of political and discursive social practices, it strongly differ from model of deliberative democracy (liberal pluralist) since it re-emphasize agonistic model of democracy, that was introduced by post-marxist or radical pluralist thinkers. Last of all, agonistic model of democracy deem conflict, undecidability and social antagonism as virtue of democracy and main of political life.",0.2423238533207776,0.2585832602051292,0.2646086989091202,0.2827287607002614,0.2550948963511231,0.2847069693447797,0.2433850520117325,0.2372578201693936,0.2476455021434617,0.2847532151156225,0.2709834512031716,0.2752254970038977,0.2502119287070209,0.2154209516931564,0.2351137724449593,0.2448433720519852,0.2079374441766269,0.3509414655262257,0.1554842074427708,0.2704508816823935,0.2197493740399802,0.2820937056969829,0.2508335718458228,0.2859104892789682,0.2092668963852181,0.6430210051367132,0.2795058669181056,0.2748187184487475,0.2497535426478731,0.1421956023834225,0.2723129364394679,0.2128980195678534,0.3188853272367102,0.2482266507372384,0.1838080657512823
54,54,  Kebijakan Anti-Terorisme Indonesia: Dilema Demokrasi dan Represi   ,Endi Haryono,https://jurnal.ugm.ac.id/jsp/article/view/10938/8179,"Debates on how to effectively handle the problem of terrorism in Indonesia emerged as the actual threats and attacks occured. Indonesia has already established law on handling terrorism, that was issued by President Megawati Soekarnoputri’s reign in 2002 as the respon to the terrorist bombing at Bali. This paper briefly describes the anti-terrorism policy in Indonesia, the criticisms and notes on the policy, and how the discourse surrounding of the president’s option to involve military actively in the handling of terrorism must be viewed in the context of this policy.",0.3002706291246034,0.2551647804562544,0.296514596182018,0.282212880221118,0.2440306026006341,0.2971000987249327,0.2961061118007717,0.3018497914874399,0.2923153022416496,0.2838024312917083,0.2914207252373217,0.2818959742998888,0.2760172805788363,0.2446530108376831,0.2830621010758215,0.3429837189805207,0.2901686470517101,0.3574956206859902,0.2357164950393845,0.2968391481656427,0.3198057794563324,0.3013543411464151,0.2884116526912932,0.2880676772470854,0.2639513060524152,0.1568450233174972,0.278322875802664,0.268880805634762,0.2656792825921951,0.2045274558540764,0.1727631985013645,0.2859346819346551,0.3476087848533077,0.2893917943197609,0.240482732424492
55,55,  (Kebijakan Publik: Perspektif Alternatif) Gerakan Demiliterisasi Di Era Transisi Demokrasi: Peta Masalah Dan Pemanfaatan Peluang   ,Arie Sujito,https://jurnal.ugm.ac.id/jsp/article/view/11097/8338,"Since the fall of New Order Regime, Indonesia has begun a new era of democratization. One of the important issues is the reformulation of civi-military relation. The practice of militarization and militarism-which is strong enough in Indonesia is considered as a fundamental waylay for the development of civil society path to democratization. Political reform in Indonesia constitutes a strategic momentum for demiliterization movement, namely posing military professionally under the civil political control democratically.",0.2351308649900817,0.2203373493968643,0.2796395908932491,0.2401703288202851,0.2346466605967609,0.2585234048140533,0.2049002533860963,0.2290343317954089,0.2705864076594805,0.2386560866528792,0.2443474119927013,0.2381232764598849,0.238792482760903,0.2203140308833562,0.255637205181615,0.2820576499012025,0.228491572747947,0.3196327815296784,0.1348612914557934,0.2606915461881183,0.2185780857176857,0.2495177521237062,0.2323919366943022,0.2658601754162239,0.1863659891902559,0.1769300778905638,0.2758443499042734,0.2019285004034877,0.180576885029326,0.0725553267523834,0.2588567777499795,0.1703564999699305,0.2901806394960588,0.2359336822488088,0.1757314771245448
56,56,  Pilkada Langsung dan Pendalaman Demokrasi   ,Cornelis Lay,https://jurnal.ugm.ac.id/jsp/article/view/11003/8244,"This article asses the implication of direct local executive election ('Pilkada Langsung') toward deepining democracy in Indonesia. Based on rapid appraisal study on the first wave of 'Pilkada Langsung' in Indonesia during 2005, this paper argues that the free, fair and non violence process in the series of 'Pilkada Langsung' to some extent indicates a maturity in Indonesian democraacy. The weakness on regulations and lack of managerial skills of local electoral commissions are still major obstacle that prevent further development of democracy. Furthermore,this paper suggests that 'Pikada Langsung' should be placed not only in procedura; processes but to promote democracy in a more substantive way and as a strategy to develop effective local governance",0.2510919985618963,0.2266426347746158,0.2889735702857315,0.2681493105364504,0.1963085006131817,0.2858781864075687,0.2309389308453582,0.2358609630925514,0.229276936204087,0.2687057522364239,0.2575874143586197,0.2552830804029682,0.2389527429692518,0.2582877577950046,0.2353454751619396,0.2766287090738317,0.249041981673118,0.3050412119081844,0.1857537847985926,0.2802577589146703,0.2463946979399733,0.2628356296567097,0.2500425714257087,0.2550612589220171,0.2287446136554164,0.5480299365595698,0.2592891415450665,0.2158541597245548,0.2394785500464251,0.1981702764577518,0.2634943303190192,0.2573793552134947,0.3553454096274681,0.2623434017736619,0.2153945633852989
57,57,"  NGO, Civil Society dan Demokrasi: Kritik atas Pandangan Liberal   ",- Suharko,https://jurnal.ugm.ac.id/jsp/article/view/11072/8313,"By reviewing a variety of studies and research concerning impacts of NGO (Non-Governmental Organizations) activities on civil society empowerment and democracy, the article is a critique of the liberal argument on NGO, civil society and democracy which sees them as having linear and causal relations. On the contrary, it argues that the relationships are much more complex, i.e. involving diverse context and setting. For example, as discussed thoroughly by the author, a number of studies reviewed here confirm that an empowered civil society does not consequentially lead to a consolidated democracy as promoted by the Liberals. Actively operated NGOs â€“as exemplified by the Philippines case in the articleâ€” do not necessarily indicate an active civil society nor an accountable state. In fact, as studies also showed, NGOs would lessen the state capacity in cases where it depends too much to foreign aid.",0.2509744987258536,0.2264739366496092,0.2744675558705157,0.2729500780564009,0.2374718102689092,0.2901782730583587,0.2521340675222918,0.2667799954455839,0.2487326808748554,0.2953371301158741,0.2623217561132813,0.2647007041093883,0.2481317279693596,0.2760482315745188,0.2576674180374265,0.2685785873770275,0.2624895413544306,0.3812130348178269,0.192647353644056,0.3072632414002608,0.2452924487512127,0.2781286436434254,0.2600140732373068,0.2723048949475316,0.2320140443772223,0.3748766863467055,0.2587482393514815,0.2454780752448281,0.2639690440968646,0.2063444062976871,0.2299558356598351,0.2720050479724653,0.2992159243856042,0.2653502159372726,0.2303060875242239
58,58,"  Islam, Demokrasi, dan HAM Sebuah Benturan Filosofis dan Teologis   ",Najid Jauhar,https://jurnal.ugm.ac.id/jsp/article/view/11002/8243,"Currently, the procedural democracy has been institutionalizing around developing countries whose lslam is major belief. Human rights also become main issues among each Islamic developing country. lslamic value produced historical background of Islamic leadership, the concept of human relation; theological transcendence, individuality, and sociality. Democracy also produced their regulation of power relation, freedom, equality, humanity and sociality. In those democratic countries, human right also produced the practical conceptualization of human right values of individuality and sociality. The philosophical and theological contestntion has been standing different interpretation and belief among lslamic values, democracy and human rights of political actors. This paper will explore the philosophical and theological contestation of Islamic value, democracy and human rights.",0.306651760821942,0.2442189019530639,0.2859860622595574,0.251422683897461,0.3024528729397161,0.2696506282801874,0.2119536629150663,0.2393321582603973,0.2612375242822827,0.2795083413348159,0.2345889030932463,0.2397977663540417,0.2228268319241835,0.2275787849678169,0.3055962545434107,0.2405782526362209,0.212839999788712,0.3912684168707838,0.1941677067390403,0.2895134155017766,0.2734180381439678,0.2431224554543826,0.2311906095860794,0.2549552239745298,0.1918368239420201,0.1894306254965267,0.2778208665100571,0.2564192291962331,0.2122139298465312,0.0593680438494281,0.2755985327652462,0.2152094780258554,0.2546869941358529,0.2601873175978749,0.2076615711385561
59,59,"  Polling sebagai Ekspresi Opini Publik, Pilar Kelima Demokrasi?   ",Wisnu Martha Adiputra,https://jurnal.ugm.ac.id/jsp/article/view/10980/8221,"Public opinion is one of important elements of democracy. Public opinion is considered as fifth estate of democracy. This paper examines public opinion concept and its position as fifth estate of democracy. It also tries to explore the challenges of public opinion as important factor for democratic political communication in Indonesia. It argues that the absence of public in political communication makes public opinion uneasy to become the fifth estate. This paper acknowledges the importance of public opinion in Indonesian democracy. Moreover, this paper explains how far public opinion draws Indonesian democracy.",0.2332799011733362,0.2136888686833725,0.2595515954157499,0.2353372923171924,0.2927474231967256,0.2670211259825306,0.2076640681847446,0.2336167910249413,0.2492455292662448,0.2513382924049988,0.240858086214458,0.2420157339925813,0.2265263230178509,0.1666549631643938,0.2401952266095311,0.2684228877773778,0.2046577418835873,0.3390107706324809,0.1519013677789478,0.2832624256698727,0.2209923096975911,0.2382821830606523,0.2245339298389428,0.2523240914185376,0.2101253427734095,0.214742508975839,0.2778779687766183,0.2053715971072783,0.1718125879187118,0.0913496146329607,0.2622039938283132,0.1743866968734489,0.2697112264760665,0.2325663186946926,0.1945891663197746
60,60,  Keretakan Otoritarianisme Orde Baru Dan Prospek Demokratisasi   ,- Pratikno,https://jurnal.ugm.ac.id/jsp/article/view/11152/8392,"Tulisan ini membahas dua pertanyaan utama, yaitu mengapa otoritarianisme Orde Baru mengalami keretakan, dan bagaimana prospek demokratisasi di Indonesia herangkat dan puing-puing politik yang diwariskan Orde Baru. Penulis mengajukan argumentasi bahwa keretakan otoritarianisme Orde Baru disehahkan oleh dua hal utama. Pertama, negara pada rejim Orde Baru mengalami krisis sumber kekuasaan politik secara sigmfikan, negara tidak mempunyai energi yang cukup untuk mengontrol masyarakat. Kedua, peningkatan kendakpuasan masyarakat yang tahun-tahun terakhir dan pada saat yang sama pengua tan kelembagaan dalam masyarakatakhirnya mendorong proses pelemhagaan politik di tingkat masyarakat untuk melakukan resistensi dan pedawanan terbuka kepada negara.

Namun demildan, demokrasi tidak sena merta menggantikan otontarianisme politik yang sedang retak, Vrang dalam kekuasaan' akan menjadi proponen kelangsungan rejim Orde Baru. Melalui sumber daya ekonomi dan akses kepada kekuasaan negara, 'orang dalam kekuasaan' ini akan dengan membangun wacana tandingan terhadap wacana demokrasi dan membeli loyalitas dari rakyat.",0.2447984507015436,0.2405542704179149,0.2946288839710095,0.2595355585943872,0.1988726393720734,0.2697975492991528,0.222302290113894,0.3089905260322516,0.2758619008600476,0.2760025851284367,0.2601812416084751,0.2546574534116346,0.24447301640054,0.2571656098715733,0.246720543993635,0.2697061384168631,0.2190169543366409,0.3655562887910127,0.1659278975027792,0.2933508670671333,0.2314851783362514,0.2612892738011462,0.2354350267294943,0.2848441840646445,0.2261152305144164,0.1684987247767853,0.2842208883759612,0.2313988751561589,0.2105225926558138,0.1293835329245261,0.25436392842826,0.2023506559864947,0.320033572184311,0.261418541776074,0.2151901471408116
61,61,  Menuju Demokrasi Rasional: Melacak Pemikiran Jürgen Habermas tentang Ruang Publik   ,Antonius Galih Prasetyo,https://jurnal.ugm.ac.id/jsp/article/view/10901/8142,"As a concept widely employed to promote the deeper and more radical democracy within the framework of deliberative democracy, public sphere as formulated by Jürgen Habermas in his two books, The Structural Transformation of Public Sphere and Between Facts and Norms, acts as a crucial theory to investigate and assess the degree of publicness in today’s democracy discourse. This paper aims to elaborate the concept of public sphere as written in those two books. By comparing the content of each book, this paper also classifies the similarity and differences between the concept of public sphere written in those two texts.",0.1765189900985173,0.1542595696724456,0.1841230056420229,0.2135663297778902,0.2461676744989632,0.2093947193295754,0.2125785854544767,0.1577174182593534,0.1502954623381563,0.2150743552115601,0.1987733087974116,0.2034583102767529,0.1982945519962448,0.2067110661446525,0.1968848726494615,0.1641172603232057,0.1767888276354589,0.2403197199306165,0.1136168784820776,0.1962635568387559,0.184024312268493,0.2030287765837133,0.1983541414531929,0.1924352776961252,0.1528156746320319,0.6195362422327262,0.1918399093623294,0.1791762523957516,0.1622345254553409,0.0913793953128644,0.1164656836514082,0.1707162290729811,0.2168893565799816,0.1855451409653143,0.1608116574169811
62,62,  Privatisasi Komunikasi dan Demokrasi   ,I Gusti Ngurah Putra,https://jurnal.ugm.ac.id/jsp/article/view/11133/8374,"Democray as communicative action involving the ruler and ruled is underthread by the increasingly popular ide of mass media privatization. The supposedly efficent mode of marked-based system, in fact, fails to satisfy the need to facilitate people's actualization of their citizenship rights, and enhancing their communicative competence. The idea of citizenship is replace by 'customer service' for the sake of capital accumulation and control.",0.1650579210062499,0.1699762950971152,0.2064324237629435,0.1859581940804913,0.1245867656188475,0.2070598797431561,0.1845338537150685,0.1877301673609694,0.1681537281085185,0.1878492001371967,0.1556003412854874,0.1798170650435756,0.1772813565152683,0.1558411795569567,0.124300875806099,0.1874456880634617,0.1693805708899606,0.3057034489028061,0.1117890313574333,0.2239439540401087,0.182869842786922,0.1775844572795665,0.1589674703850269,0.2046280605567305,0.1565393541307692,0.1597105211355335,0.1759461304921507,0.1738439997866839,0.1613821091448083,0.1683354023758523,0.2019120500975048,0.1781349659821725,0.1798869031491771,0.201663302712831,0.1453002059263817
63,63,  Partai Islam dalam Dinamika Demokrasi di Indonesia   ,Gonda Yumitro,https://jurnal.ugm.ac.id/jsp/article/view/10892/8133,"Some surveys showed that though Islamic parties had significant supports in 1999 and 2004 elections and their existences are in the largest Muslim population in the world, the current development indicates the decline supports of people on them. This paper will analyze various factors which cause such phenomena and predict the Islamic parties position on 2014 election. The result found that Islamic parties will face tough position on next election because of democracy, Indonesian Islamic characteristics and history, the competence of Islamic parties, and other external factors. The democracy causes a lot of problems, like the conflict among Islamic groups in Indonesia, which had dark history as the consequence of the politization of Islam by the elites. Moreover, the involvement of Islamic parties in Indonesian politics has not able to solve the real problems within the society, such as poverty, unemployment, corruption, etc. Unfortunately, the public opinion and education characters in Indonesia also don’t support the Islamic political parties position.",0.3060085257410759,0.2347256734423894,0.279327800913382,0.2626121586198831,0.1891838429760636,0.2743314452267726,0.2234857537712361,0.2414327224467817,0.256464588317957,0.2541365077641497,0.2657533479267939,0.2614075524798352,0.2356488185446863,0.2333346928579465,0.2953337791228969,0.3103864177845869,0.1669491393031281,0.3437086396363306,0.2195429431001098,0.2834907680109222,0.2836498835586235,0.2696114381446924,0.2332523813454748,0.2710431468020715,0.2066766734306007,0.2139577210270474,0.2811923893574027,0.2572928883293252,0.2358142902359091,0.1937933360324469,0.31880469392948,0.2283266083716458,0.2822923119655344,0.2432744058049993,0.1967149112688532
64,64,  (Demokrasi: Problema dan Manfaatnya) Reformasi Sektor Keamanan Demi Demokrasi Penanganan Terorisme di Indonesia   ,Anak Agung Banyu Perwita,https://jurnal.ugm.ac.id/jsp/article/view/11039/8280,"Security Sector Reform (SSR) has been takes place in Indonesia. It requires strategic participation of civil society actors, particularly in helping to manage and oversight the security sector. In this regard, SSR essentially is a process of the civilianisation of security sector bureaucracies and the de-politicisation of the security sector, or process of establishing appropriate structures for (democratic) civilian control. Given terroris is a threat to security and in Indonesia, this article also attempts to link the importance of SSR with enhancing capacity for combating terrorism terrorism. It identifies lessons that civilians and military in Indonesia can learn from.",0.2246215513145228,0.2222593818826155,0.2326176203203739,0.215161527593623,0.2419922817119172,0.2158788729277925,0.1826206605384451,0.2113635347691247,0.2157530325162515,0.2102478050667877,0.2030473445498582,0.2037676191877913,0.2107257901395578,0.1936148172063147,0.2474889152669575,0.2415953098648295,0.2480269018483357,0.27726874559359,0.1707224415931488,0.2140083579702197,0.2287309565530573,0.23041077495733,0.2323545333071859,0.2091484002235709,0.2014963275825221,0.140674409230023,0.1945218741160601,0.2002836604913289,0.1977955621575954,0.1463528279923751,0.2112367939717378,0.209069666415262,0.162748031012427,0.1951594857599405,0.1828797797900117
65,65,  Antara Anarki dan Demokrasi: Masalah Kekerasan Politik di Indonesia   ,Cornelis Lay,https://jurnal.ugm.ac.id/jsp/article/view/11130/8371,"A critical analysis of how the New Order state has established its power basis and how the power has been utilised and abused leads us to conclude that anarchy is a rational response to the state's actions. Democracy, as a non-violent scheme of conflict management, is hampered by the formation of consolidated anarchy. Democratization leaves us with an agenda for mollifying violent.",0.1997894180270524,0.2058457767539124,0.2402981437235213,0.2082418099867966,0.0984259092183855,0.2191523901926518,0.181209901508333,0.217127905738235,0.2579512414031211,0.217964376354151,0.197430087365053,0.1980925539510421,0.1850457609656904,0.2188290540368797,0.1660754050646754,0.2116159733748907,0.2236808257091357,0.2814119730461917,0.139622085170849,0.2336815904538517,0.1740035779830583,0.1997886535378826,0.1983165225881233,0.2213489991205712,0.1452711689873064,0.1377371071863519,0.2035597907030046,0.1922734362694556,0.1701436229851493,0.1565065649727016,0.2409338188682497,0.2205231968542363,0.2370440864662816,0.1959035744408099,0.1641912531601322
66,66,  (Demokrasi: Problema dan Manfaatnya) Reformasi Administrasi dan Paradoks Demokrasi   ,Subando Agus Margono,https://jurnal.ugm.ac.id/jsp/article/view/11038/8279,"Democratization in Indonesia has been manipulated through various instruments of administrative reform. The Indonesian bureaucrats, consequently, faces up the pressures from the political elites who have then new comfort space in bureaucratic government. This paper describes the dynamics of political interaction of the bureaucrats within the new government of Indonesia.",0.2314194334620761,0.2315466447349848,0.2837924224018678,0.2489985158453557,0.174567926839834,0.2704437618136065,0.2365903952432319,0.2570185182376436,0.2933656014077673,0.2381722373105742,0.2585379972954633,0.2447670039841374,0.2472376436786922,0.1435486702573842,0.1842940103645052,0.3033601109714541,0.2037375116142305,0.3749638160455579,0.1697015600911196,0.2854750844481649,0.2831289617380859,0.2522985156248545,0.257037249067284,0.2982748010795897,0.2272034397471724,0.1559240446336997,0.2933050372218237,0.2182899997839074,0.1895354483320798,0.113342862912072,0.3062431164646741,0.208166435182614,0.295785497520568,0.2405086451872918,0.2052120878966951
67,67,  'New Media' dan Demokrasi: Menimbang Peluang   ,Nunung Prajarto,https://jurnal.ugm.ac.id/jsp/article/view/11030/8271,"New media is the future of communication. This statement underlines the potential contribution of new media, as the development of communication technology promises. Some who worry about the negative impacts of new media, lead to reactive instead of proactive and minimize the usage. Others, who are convinced by the potential power of new media in enhancing democracy keen to make the best use of it. This article highlights this controversy.",0.1773877807762297,0.180173895378947,0.1878663860816147,0.1588536246299177,0.213312850168786,0.1739271209264311,0.1517747517610346,0.1454883032907017,0.1776319622789676,0.1623876673019962,0.1720066387045122,0.155426525354774,0.128234023214808,0.1797851612170584,0.154080540239916,0.1892971702060032,0.1445815811368704,0.2290333700274028,0.1364850504085767,0.1974162024084587,0.1391028500782885,0.1664400793697438,0.1514236076940861,0.1607695277046676,0.1729519135325739,0.1495392617540423,0.2025507946926427,0.135532370121533,0.1491083014839702,0.0884580771697964,0.2499540176777471,0.1192397979653223,0.1812135645848799,0.1465544160550359,0.1444931343277504
68,68,  Reformasi Konstitusi Dalam Transisi Menuju Demokrasi   ,"Cornelis Lay, Amalinda Savirani",https://jurnal.ugm.ac.id/jsp/article/view/11123/8364,"Constitutional reform is one of the most important ways undertaken by some transitional regime to establish a democratic government. This kind of reform has many models. In Spain i t is called reforma pactada-ruptura pactada involving ""negotiation"" among elite, and a ""rupture"" from the previous regime whose legacy cannot be maintained any longer. The similar model, with different stressing, also took place in Taiwan. As Indonesia is now facing its critical moment in managing political transition following a thirty-two-year authoritarian regime of New Order, a comparative study is valuable in giving inspiration on what route should be pondered. One important political decision to be taken is to reform the constitution, namely the UUD 45. Since its broad and open-to-interpretation character and its executive-heavy, the constitution is easily manipulated Yet, the constitutional reform idea has been critical as it is suspiced by certain groups with its concern on the total changing of the law, and also because the law has been merely a sacred text which left no chance to be reformed. This article suggests that the constitutional reform is possible, it is even a must, as long it is still in the path of the preambule as other country cases had shown how significant the constitutional reform for the process of democratization.",0.1864314002631036,0.2005995574758138,0.269988613647358,0.2219348029598679,0.2209523930659536,0.2367237192602346,0.2123018563611071,0.2043385027860566,0.2440491013400491,0.2090278544325296,0.2263433605447688,0.2207782958584663,0.196137825732431,0.2008824532688205,0.254756420093607,0.2300336072009784,0.2162418906911707,0.3099807587125937,0.144146948929319,0.2450515329559362,0.2401810119692542,0.218900366386254,0.2075178448687786,0.2239349054616607,0.1871876674934445,0.1090814737737324,0.2214982225389164,0.1774646105298433,0.1906295534250506,0.2608601808436169,0.1734577840189244,0.2380113037039792,0.3300159280906365,0.2342724179242272,0.1471861979952766
69,69,  Governance and New Mode of Governing: Indonesia as a Metaphor   ,Luqman nul Hakim,https://jurnal.ugm.ac.id/jsp/article/view/11388/8472,"Changes in global development policy orientation that put the community (society) rather than the state as its main target has been raised various debates about how to create a better society for development processes. This paper critically discuss the discourse of governance as an instrument of regulation in the new development model through some conceptual apparatus such as social capital, participation and deliberative democracy. Through a post-foundationalist approaches and studies of post-Suharto Indonesia, this paper examined the operation of governance discourse. The main thesis is that the absence of the dimension of power in governance has ignored the political configuration and even failed to notice the various interests in society.",0.2113158767125345,0.1831285327373461,0.2283825559431446,0.2228834971074528,0.3260644240517326,0.2312800896926668,0.2155679319786541,0.2085252381664345,0.2028562768267433,0.2215739276170817,0.2115719082683234,0.217988599853518,0.2289693146075888,0.1657490120760556,0.2031759407059433,0.2351930199614091,0.1707978207542404,0.2758247852261755,0.1464222876841023,0.2435327843058641,0.218283814273139,0.2188538898383536,0.1985595311406648,0.2306470436029302,0.1919862034661875,0.1158957433343857,0.2167699674768112,0.1866586353664149,0.1745984688785226,0.1570967873031608,0.2308394932565578,0.2191619327611517,0.2399858825591807,0.2131902453850003,0.1522188284580174
